tweet_id,user_id,time_stamp,text,retweet_count,favorite_count
440149994298163200,725039491,1393774910,Stayed awake in church today #personalvictory,0,0
439804987443793920,9583692,1393692654,I can walk up and down the stairs without tripping! #personalvictory #wheresthechampagne,0,0
439434498099642369,41390076,1393604323,Graduated to the 10lb dumbbell club #personalvictory,0,1
439103387528101888,613873057,1393525380,"I stared chicken tender thursday in the eye... And I said ""No..""  #personalvictory",0,5
438800206427992064,1591538402,1393453096,Successfully convinced the Bus 41 drivers to drop me off at Daisy Hill.....twice. #personalvictory,0,5
438776684687683584,462188417,1393447488,Getting pampered at Salon Bianco today. I've stayed blonde for an entire year! #personalvictory,1,4
438384027297251329,975108270,1393353871,Side note: I got out of bed before 7:30 this morning. #personalvictory #breakfastathomeisathing,0,0
438356243506135040,23887733,1393347247,Hitting the gym to get my #personalvictory in before I tackle the rest of the day.   Blasting #RNC of course ;),0,0
438266481634062336,741596245,1393325846,Yay! I fixed my essay with plenty of time to print it out and get ready for school!! #personalvictory,0,0
438177313876738049,16478130,1393304587,"Everyone FOR increasing debt, just offer twice the value next time you buy a home! #PersonalVictory #YeahYou! #tcot #sisterpatriots",3,2
438032874499887104,126800292,1393270150,"Tried on some shorts that were skin tight in November, & now they're loose! #personalvictory ",0,2
437973419737350144,2346057019,1393255975,And I woke up with no pain this morning!  #PersonalVictory,0,1
437733888807272448,459691520,1393198866,Doing a Pilates workout and not skipping the balance-on-tailbone moves!!! #personalvictory,0,0
437620121146650624,87034948,1393171742,First 5k - let's go! #gettyowlrun #personalvictory,0,0
437484446384533504,336346368,1393139394,Surprised at how well I'm spelling tonight.  #personalvictory,0,0
437274905827377152,353074054,1393089436,@burress_am oh you know. Just learnt how ta PARALLEL PERRRK!#personalvictory,0,0
437095675667292160,390424488,1393046704,@FraticelliMT #personalvictory ,0,1
436958856384491520,51910184,1393014084,#personalvictory @Schwarzstock @dasphotog @AdamSeeAdamDo @TheMichelleBui #IREALLYWANNABELOCAL,0,3
436629416030904320,733439239,1392935539,JEALOUS :-( MT @daniellecormier: Inbox under 200 for the first time in at least 6 mos! #personalvictory #emailshouldbeanolympicsport,0,1
436591008352985088,18163673,1392926382,"Inbox under 200 for the first time in at least 6 mos! (Probably longer, who am I kidding?) #personalvictory #emailshouldbeanolympicsport",0,1
436550978179846144,417286507,1392916838,"Kaisha: 1, Calculator: 0 #personalvictory",0,1
436362604408098816,2302431384,1392871926,"It has taken a wile but me and my dog have finally worked it out, I get one side of the bed she gets the other. #personalvictory",0,0
436331866417684480,1405751912,1392864598,FYAE posted about Bonnaroo before pitchfork did. #personalvictory #ontopofshit,0,3
436215314758766592,2205925339,1392836810,@Spazzbritt @SlyJez Just bought PUMA soccer cleats for $20. I knew you two would appreciate this :) #personalvictory #bargainshopper,0,0
436202618210107393,17424996,1392833783,Yeaaaaaa!  #personalvictory,0,0
435967263808569344,29825817,1392777670,submitted my essay with 20 minutes to spare #personalvictory,0,1
435850128134770688,583414867,1392749742,I stuck my hand in goose shit this morning and didn't cry #personalvictory,0,4
435834326971076609,561213494,1392745975,Whenever I see a bigger guy struggling with weight that I can do with ease #PersonalVictory,0,0
435825380390211585,853906214,1392743842,One minute late to spanish. One less minute of class. #PersonalVictory,1,4
435561184079929344,39615291,1392680853,Haven't felt this good in weeks. Maybe I can be normal and happy without any medication whatsoever. #personalvictory,0,0
435490269640015872,281187636,1392663945,Thanks to @oranjfitness I held down dog for three mins today...I thought Sheila was crazy when she first told us our goal #personalvictory,0,0
435415862309576704,219331819,1392646205,Only hit snooze once this morning #personalvictory,0,1
435148959716085760,1066879626,1392582571,"When everyone that has sat and gone bitched about a fruit fly... KILLED IT, with no one to witness. #personalvictory",0,0
434886099287031810,1436825246,1392519900,@eltanque33 2nd place in the East ain't bad #PersonalVictory,0,0
434536369667731456,709319919,1392436518,Had a valentine for most of the day #personalvictory,0,0
433932022235426816,16390516,1392292430,I have stayed in the office later than @wyeng! #personalvictory,0,0
433926680525037569,14601995,1392291157,Only just figured out how to stop Tumblr thumbnailing an image/gif. Just post a 500px x 1px trans png underneath #PersonalVictory #OldNews,1,4
433800645364031489,508705924,1392261108,So proud of my baby for wrestling smart and winning his match tonight. #personalvictory,1,1
433753600989208576,346199853,1392249891,It's 7:04 and I'm still awake. #personalvictory,0,1
433640293909676032,710969632,1392222877,I was able to take off and put on my own clothes today #personalvictory...still can't get out my front door :p #clavicleproblems,0,3
433635629763928064,469827846,1392221765,I also got an 86% on my first Physical Anthro exam! #DejaVu #personalvictory,0,1
433416648460996610,98314440,1392169556,Successfully fought the urge to eat free pizza in class tonight. #personalvictory,0,5
433282090369830913,405215854,1392137474,  <---- taken me weeks to find this on emoji. #PersonalVictory,0,0
433264650084298752,469827846,1392133316,I got an 86% on my first Anthro of Religion exam! #personalvictory,0,0
433111932745175042,122814551,1392096906,Learned how to play Old Pine by Ben Howard  #personalvictory,0,8
432898159959113728,710969632,1392045938,I was able to dress myself this morning #personalvictory #clavicleproblems,0,2
432845395987677184,374330741,1392033358,Not even ashamed of the copious amount of time this took! #personalvictory #flappywhat pic.twitter.com/U9chGXPq1C,0,0
432380846189060096,342461985,1391922601,plaidurday has caught on  #winning #personalvictory,0,0
432345023972409344,135868989,1391914060,I've napped 2 days in a row #personalvictory #thisisawesome,0,0
432075388677013504,432991479,1391849774,I have managed to stay up late enough to watch the new adventures of old Christine! #personalvictory,0,1
431628114385313792,68082255,1391743136,I think I own the same coat as Sherlock Holmes. #Badass #PersonalVictory,0,0
431582910790270976,82953081,1391732359,#rockclimbing #malibu #ahhhitsraining #somuchfun #personalvictory #lovemylife #adventurous http://instagram.com/p/kGDDLuxvUk/ ,0,0
431550763169775616,182321601,1391724694,Played beat the bus this evening... I won. #personalvictory,0,1
431497254726533120,1615323918,1391711937,I can actually see the end of my to-do list at work... #personalvictory #doallthethings,0,0
431490905816985600,439692146,1391710423,@sammiebeanie hahah well to answer your question no I've only blown my nose once this class #personalvictory,0,1
431486477692723201,76499968,1391709367,So stoked to have my first design go up on @cottonbureau! Look for more info! #stoked #personalvictory #victerry,1,1
431422652595851264,747142512,1391694150,Only almost died once getting to the bus. #PersonalVictory,0,0
431215550849884160,175452017,1391644773,"Tex-mex potato skins. Should do the trick to warm me up. Plus, I'm cooking and not getting takeout! #personalvictory #thelittlethings",0,0
431199017595600897,604087613,1391640831,Got to 11 on flappy bird #personalvictory,0,0
430898486343507968,1532166541,1391569179,Only drank 1 whiskey during my call with Comcast customer service #personalvictory,0,0
430888625396404224,22719046,1391566828,#stronglikebull RT @SaxyMilio:Makin use of my unexpected afternoon off #itaintmuchbutitsalligot #hercules #teammultitask #personalvictory,0,0
430882373337882624,54454867,1391565337,Actually got my fat ass on the treadmill. Did more than I thought I'd be able to. #PersonalVictory http://ow.ly/i/4uRVR ,0,0
430804812511588352,2258281508,1391546845,Making use of my unexpected afternoon off #itaintmuchbutitsalligot #hercules #teammultitask #personalvictory,0,0
430512597180243968,140940273,1391477176,"I HATE the elliptical, but I still did 30 min on it tonight.  #personalvictory",0,0
430491421502484480,29620496,1391472127,"I submitted a customer complaint for the first time, and the company fixed my problem. I feel like Rocky. #adrenalinerush #personalvictory",0,0
430447156592664576,347594259,1391461574,Proud of myself because I chose the trail mix without M&Ms #personalvictory #babysteps,0,1
430264140486430720,288645068,1391417939,“@ryanja3: Technically did not place last today #personalvictory #thankyoudarius pic.twitter.com/khN9ZqumAl” following in my footsteps #proudsis,0,1
430163121131749376,2205925339,1391393854,#Personalvictory - finding the toilet paper when you run out at a stranger's house #winning,0,1
430157543436861441,265207344,1391392524,I can at least say that I called that these too teams would be in the super bowl from before the season Lol #personalvictory,0,0
430153415721627648,10194262,1391391540,"I'm going to go with a Silver Linings Playbook mentality for the rest of the game. Let's just score, Denver. #personalvictory",0,0
430149195862130689,85997448,1391390534,@KiddNation I picked Locked Out Of Heaven too!! Been saying it for days #PersonalVictory,0,1
430145385198133248,960998556,1391389626,My high score on flappy bird is 32 #personalvictory #flappybird #addicted,0,0
430081687951642624,1695566612,1391374439,Called my jerk ACT instructor out for trying to pass a joke on Reddit off as his. #personalvictory,0,2
430078565913477120,99106710,1391373695,Technically did not place last today #personalvictory #thankyoudarius pic.twitter.com/AW0M310UKi,0,4
430044469082484737,1272494689,1391365565,Managed to restrain myself from touching any artwork at SLAM today #personalvictory,0,1
430030280217214976,187584225,1391362183,So pumped I found my wallet #thelittlethings #personalvictory,0,1
429768475763290112,1261171784,1391299763,I got up the stairs today #personalvictory ,0,0
429342823000047617,71377798,1391198280,I look for FriendsDVDs everytime I go into a thrift store and never found a single one. found 3 seasons today! #personalvictory,0,3
429312993097416704,188762783,1391191168,After spending the day dreaming of Dominos and chicken nuggets I am cooking homemade Sweet Potato fries and roasted veg #personalvictory,0,0
429091198083821568,322994124,1391138288,They didn't score 100 #personalvictory,0,1
429028021094195200,75885135,1391123225,Guys! I only went to Einstein Bros ONCE today!  #personalvictory,0,2
429017054931197957,1062300325,1391120611,Finally did a #RoadTrip without getting lost once! #Success #PersonalVictory,0,0
428728618827513856,580540562,1391051842,"I'll have everyone know, I scored 8 points tonight, and I didn't fall on the floor. #personalvictory",0,1
428619086218534912,278870877,1391025728,When the seat next to you is empty.   #personalvictory,0,0
428332186035847169,366987184,1390957325,Woah I got to 3! #yaaassss #floppybird #personalvictory,0,1
428243697424416768,476244072,1390936228,Fabulous workout today with @RichardMarque20 @BodylineStudios Great to be back guys! #inspirational #personalvictory,1,1
427994065720713217,766953757,1390876711,It gives me great satisfaction to know that I am a better dancer than Taylor Swift. #haha #personalvictory,0,4
427929658986733569,426025244,1390861355,Last person on the bus didnt sit mext to me #PersonalVictory,0,0
427843268525555712,43569333,1390840758,I went to class. #personalvictory,2,5
427749263141916672,56294289,1390818346,Spelled a word...no red line or auto correct so I had to look it up...just to be sure #PersonalVictory,0,1
427220634150522880,437061450,1390692311,Went five hours without a cigarette. #personalvictory,0,2
426780007676272640,338147254,1390587257,“@GusGus_8: Pretty proud of myself for wearing jeans for four days in a row  #personalvictory” r u mocking me?,0,0
426777912151638017,2273671837,1390586758,I just got put on the fashion of the year book. #personalvictory,0,1
426762547190964225,436316878,1390583094,Pretty proud of myself for wearing jeans for four days in a row  #personalvictory,0,0
426605011762565120,1078723051,1390545535,Looking back that made me happy  #personalvictory #ftw,0,2
426406499284312065,436981900,1390498206,"Made both lights walking to anatomy, my days been made #personalvictory",0,0
426404051169710080,409445521,1390497622,progress today! I drank zero coffee and spoke less! #personalvictory,0,0
426196757421121536,1429014955,1390448199,@rebeccamayhill8 w.e we lost I accept it they werent even trying but our record is still better #PersonalVictory,0,0
426105619251462145,369830506,1390426470,Did not fall ice skating today #personalvictory,0,0
426076009671036928,284843814,1390419411,"Convinced co workers to call me ""Freak Bol Sean"" #PersonalVictory",0,1
426023694285021185,340063732,1390406938,Didn't hit snooze once this morning. #personalvictory,0,0
425918436242227200,23869401,1390381843,"Just watched Survivorman and knew something Les Stroud didn't. 

#PersonalVictory",0,0
425693326919344130,236920365,1390328172,I have pizza and @kfinooo has none. #personalVictory #orgasminmymouth,0,1
425663215251357697,537289784,1390320993,Yessss I made it in and out of the office without being dress coded #personalvictory,0,7
425637774893408258,738160357,1390314928,Only set four alarms today. #personalvictory,0,4
425399087513735168,519677520,1390258020,"My uncle stopped by today who I haven't seen since summer, took a look at me and said ""Damn kid, you gained alotta weight."" #personalvictory",0,1
425127767600939008,821733488,1390193332,@JLThePlagiarist I wish. Luckily the Seahawks fan's husband made her leave when she spilled her second drink. #personalvictory,0,0
425055154745139200,996117793,1390176020,I got Gryffindor! #personalvictory Which Hogwarts House Do You Belong In? http://www.buzzfeed.com/mackenziekruvant/which-hogwarts-house-do-you-belong-in …,0,0
424958222076628992,23236748,1390152910,Successfully avoided eye contact and conversation with everyone on entire duration of this flight. #personalvictory,0,2
424672043867865088,1614121158,1390084679,It was between going out for food or making my own dinner. I think I did a pretty good job #personalvictory pic.twitter.com/LJvjP7wPWm,0,0
424532421380284416,285738349,1390051391,impressed that all I had in my stomach yesterday was 1 apple & I slammed that captain & bacardi & didnt puke #personalvictory #imbackfolks,0,2
424323457136865280,362607274,1390001570,Wow just realized this is the first cig I've smoked all day #PersonalVictory,0,0
424056170194534400,385520702,1389937844,@TheStanchion doesn't help the canucks but his PIMs helped me in my hockey pool #personalvictory,0,0
424013731735949312,1391149237,1389927726,I consider the fact that Im only 3lbs heavier now than I was before Christmas a #personalvictory,0,1
423998043713978368,30171180,1389923985,I'm not one to brag on myself... often... but I ran 3.42 miles today! #PersonalVictory #BeastMode #5K… http://instagram.com/p/jQJ2g-GI1T/ ,0,2
423808693952864257,575451976,1389878841,Got an @akkateam sticker this time. #personalvictory #pingconf pic.twitter.com/wv3jIveOoS,1,1
423738337946767360,1421307074,1389862067,"First up the station steps, it's the small things in life... #raceoflife #personalvictory #winner",0,0
423483231166402560,138390526,1389801244,At work for 2 1/2 hrs without coffee and haven't murdered anyone #PersonalVictory #SavorTheLittleThings,0,0
423481847604330496,20394819,1389800915,#Personalvictory this am: finally felt like I was getting better at pushups! Thx @lithemethod #fithiphealthy #twiggy #6amer,0,1
423293894554427392,482761696,1389756103,But I'd just like to toot my own horn and point out that I've lost all of that weight and more since coming home :) #personalvictory,0,0
423268576561483777,371419996,1389750067,@c_fitzwater I just ate four tootsie rolls and resisted the fifth. #PersonalVictory,0,1
423263095340150784,414985092,1389748760,"I just bought pants that are a size TWO.. I have never been a size two in my life, thanks to these hips.  #personalvictory",0,6
423244755695202305,245534374,1389744387,"#PersonalVictory After staring h-a-r-d at a box of #krispykreme donuts I walked away n got some ""green juice"" concoction. Yay. Health.",0,1
422758736877199360,1489065949,1389628512,Coming back to the office after a few days with less than 50 e-mails to go through!? #personalvictory #win,0,0
422644991107026944,95070559,1389601392,De week gaat goed van start :D #personalvictory #motivated,0,0
422601986782269440,1884639577,1389591139,So I haven't got under 15 kills playin cod in the past few weeks.  #personalvictory,0,1
422443465113624576,114352514,1389553345,"Success in Ireland is sometimes big and sometimes this...
#PersonalVictory pic.twitter.com/rA9mU2Kqqw",0,0
422414388658962432,2203939656,1389546412,Very proud I'm conscious and productive by noon on a Sunday!! #djproblems #Clublife #personalvictory #greatnight,0,0
422132488870195200,631547369,1389479202,Walked through Walmart and didn't even go near the snack isle. #personalvictory,0,1
421778070601596928,355726441,1389394702,Haven't ordered Seamless all this week. I'm claiming a #personalvictory,0,4
421300889178353664,30977666,1389280934,I got my business cards today! #personalvictory and I was going to post it but it has my identifying info... #saynotoidentitytheft,0,0
421259774194241536,432097890,1389271131,Actually woke up in time for my 8AM! Been up since 6:15! Holla!!! #PersonalVictory,0,1
421123928653041665,1556457763,1389238743,Hooray for not failing my drivers test today (: #personalvictory,0,5
421031796302938112,93512881,1389216777,Only person at Paranormal Activity to not get motion sick and leave the theatre. #PersonalVictory #WorldsGreatest,0,0
420649751470964736,461511997,1389125690,@kath_schmitt YAAS. You can't take it back. You think I'm funny all the time. #personalvictory,0,0
420340340814401536,402254035,1389051921,@gelicia I'm just glad I've upgraded from Black Velvet and Old Style #personalvictory,0,0
420280560347385856,229279570,1389037668,just unclogged my garburator all by myself!  #personalvictory @1023nowradio,0,1
420247564039258112,279346642,1389029801,Wrote the date for the first time this year. Actually wrote 2014 instead of 2013. #MissionAccomplished #PersonalVictory,0,1
419872259118202880,36423338,1388940322,"Just ran for 6 minutes...it doesn't seem like a lot but coming from someone who has shin splints and doesn't run, #personalvictory",0,0
419784725071294464,1319089512,1388919452,"Jack wants to sleep with me instead of my dad :] 
#personalvictory",0,0
419656001579929602,1855995403,1388888762,Just went ice skating for the first time and I only fell 9 times #personalvictory,0,0
419110657020411904,19480077,1388758741,Just won a game of euchre in four hands (lost one of the hands) #personalvictory,0,1
419003821562814464,1392442782,1388733270,Idag steg jag upp 07.30. #personalvictory,0,0
418907063159242752,520381985,1388710201,I ended 2013 10lbs lighter than when it began.  #PersonalVictory #HalfwayThruTheMarathon,0,1
418679630283829248,1615110794,1388655977,Yes! Remembered my Twitter password! #personalvictory,0,0
418199452835266560,43159178,1388541493,Going thru pictures of quilts I've made & all include Cats Checking Things Out. None are mine nor made in the same place. #personalvictory,0,1
418184247539548160,1556889415,1388537868,Referring to someone from highschool by their first name and they have no idea who you are #ninja #itsthebeard #justnod #personalvictory,0,0
417806533435465729,132381735,1388447814,Made connecting/last flight out clear across airport in 7 mins without panicking like a crazy person. #personalvictory,0,1
417776697253965824,724846231,1388440701,"Guys, I complimented someone without catching flak for it today. #personalvictory",0,0
417474102631223296,952660208,1388368557,Live tweet: I got the last tortilla chip #personalvictory,1,10
417426512321581057,971034018,1388357210,started a painting of gaga and it isn't shit yet #personalvictory,0,0
417285250990231553,578725998,1388323531,Finally managed to wake up early. #PersonalVictory,0,0
417125886744227840,16393550,1388285535,Finally doing laundry. #personalvictory,0,0
417018077344047104,484982937,1388259832,"100 tweets and counting. The world looks like such a different place from way up here.. 
#personalvictory #success #happy100",0,4
416850194156621825,111208379,1388219805,@JordanSweeto you followed me! Yes! Thank you!! #PersonalVictory ^_^ I hope we can do a YouTube vid together one day soon :),0,1
416755601713004544,404550655,1388197253,My posts are now being shared by some like dirty secrets. I prefer being whispered and spoken of in hushed tones. #personalvictory,0,0
416651329491050496,168775629,1388172392,"Åh, berättade jag förresten att jag åt en hel kebabrulle igår?? Åt hela helt ensam! :D #personalvictory",0,1
416217324967174144,120181792,1388068917,"I couldn't be happier that this guy --- > @siraguso <--- missed the deadline for #Obamacare. #PersonalVictory #tcot

Cc: @HealthCareGov",0,0
415697643927392257,344813850,1387945016,I did it go me high five overcoming social anxiety #personalvictory,1,1
415234441666387968,95021541,1387834580,"""@MorningWoedy: My pug snores louder than @soderpop93"" #personalvictory",0,4
414748082761641984,177080895,1387718623,I was on time today #personalvictory,0,0
414199419912065024,305333907,1387587811,It only took me 20 years to figure out how to properly apply eye liner #betterlatethannever #personalvictory ,0,2
413535992587755521,394421869,1387429638,"Got scored on by @JoelWeisel and @Sebard16, but not @eburkeYO.... Ill take it #personalvictory",0,2
413469778037460992,273258769,1387413851,Just opened a can of ravioli all by myself. #personalvictory,0,1
413346375221661696,61308055,1387384430,Jada jada gratulere til alle som er ferdig med eksamen og har juleferi... Jeg jobber i det minste ikke på julaften  #personalvictory,0,0
412995974924353536,49486045,1387300888,"Today, I woke up before 1 PM. #PersonalVictory",0,2
412848397104984064,26285576,1387265702,I've just slept for the first time in five days! #personalvictory,0,0
412787153031405568,576770558,1387251101,Not that anyone cares #lel #personalvictory,0,3
412635811851423744,1080694759,1387215018,Got 200 on cleans. #personalvictory #goodmoodJared ,0,0
412635553452920832,40600097,1387214957,Not that 65% is good by any means.. But moving my grade 18% in 2 weeks in pretty impressive I'd say... #personalvictory #thelittlethings,0,1
412627408320073728,53575893,1387213015,SAW A #seriouslyyallstilllitter BUMPER STICKER IN DACULA THAT WASNT MINE!! #thelittlethings #personalvictory,0,6
412310503830990848,602220080,1387137459,Out #Christmas shopping. And it's not Christmas Eve!  #ChristmasWin #PersonalVictory,0,0
412080581342937088,186185386,1387082641,Omg I drove people around for the first time and didn't kill anyone  #personalvictory #FWM,0,1
411981614236045312,749590704,1387059045,4.5 GCITA Champs!!  #personalvictory #iplayedwell #underdogs #victorybeers #tennis http://instagram.com/p/h6xOONANIN/ ,0,1
411347533835689984,286999031,1386907869,"My name pops up whenever I search the word ""Amazing."" #personalvictory",0,4
411187299657842688,86250967,1386869666,Finally broke my 3 week streak of not working out! #personalvictory,0,0
410983976262586368,446446531,1386821190,Just successfully convinced myself that I can finish all my work in study hall #personalvictory,1,6
410936604698501120,315072096,1386809896,I challenge @CrigBididman to run 5mi. #Motivation #pushYourself #PersonalVictory #Fitness #menshealth,0,0
410129668600516608,1465549154,1386617507,I can proudly say that I stuck to my New Years resolution for 2013. #personalvictory,0,3
409939929649528832,152350498,1386572270,"#personalvictory they tag ""ugh it's so cute I'm angry"" ""i fucking hate him but this is beautiful""",0,0
409878999175663616,944553384,1386557743,This is the first time in a really really long time that im done with my homework before midnight. Didnt procrastinate! #personalvictory,0,1
409701922988650496,498434300,1386515524,Yay! Slept through the night without that throbbing pain in my toe... #Broken #PersonalVictory,0,0
409583311036497920,495421060,1386487245,The only good thing about this evening is that I wasn't the drunk girl crying on the sidewalk because the buckeyes lost.   #personalvictory,0,2
409477268184920064,31488070,1386461963,"It is next week, but it should be celebrated that I scheduled a week in advance. #personalvictory",0,0
409141233060438016,1301447544,1386381846,I finally successfully did a true drum roll! #personalvictory,0,1
408809574171299841,285331685,1386302772,Turning off all of my alarms for the morning #personalvictory,0,0
408754760888901632,1368242551,1386289703,UPDATE: I DID IT AND I DID NOT DROWN #personalvictory ,0,1
408294287139684352,927350035,1386179918,"What I do like though, is that I'm beginning to understand chemistry! #PersonalVictory",0,0
408251878644776960,295824274,1386169807,Just attempted and accomplished the impossible. #FatGirl #SkinnyJeans #BootsOverSaidSkinnyJeans #YouDoTheMath #PersonalVictory,0,2
408218474947690496,24593914,1386161843,I had a decision between fruit and chocolate and I picked fruit. #personalvictory,0,0
408114354135891968,35944715,1386137019,"""Got my grub on, but didn't pig out!"" #personalvictory #itwasagoodday",0,0
408083939794755586,938194758,1386129767,"Been a huge hard day.Overcame one of my biggest fears,and went on to learn I'm at my lowest weight/fittest body this year  #personalvictory",0,4
407885205501145088,100947965,1386082385,Done with my oral exam and done with Spanish for two months #personalvictory,0,0
407855579445460992,16426998,1386075322,2nd day of taking care of fam while Mom is gone. 0 dead. #personalvictory,0,1
407841126557556736,66688581,1386071876,30k of Serendipity!AU edited and FINISHED! #PersonalVictory,0,3
407786041035063296,253895357,1386058743,Winning at Scrabble always feels good… even if you’re playing with 6th graders. #personalvictory,0,0
407701365385723904,378868257,1386038554,@Ai_danWilkinson liked my flow today... #personalvictory,0,0
407538181366874112,14697133,1385999648,"És az utolsó két részt már eredeti nyelven, mankó nélkül néztem. #personalvictory",0,0
407225841135808512,16127449,1385925181,Just got my flu shot. Yay for preventive health care! #personalvictory,0,0
406945976164052992,19694486,1385858456,This Alabama loss was another #PersonalVictory for me today need to find some Auburn fans to turn up with!! WAR EAGLE WHERE YA AT!?!,0,0
406880642488492032,560498883,1385842879,Made it from #ohare gate F87 to B1 in 15 minutes. With 2 bags and a lot of children blocking routes #personalvictory,0,0
406868559990886400,311286141,1385839998,We scored  #personalvictory,0,0
406832365492011008,19694486,1385831369,#PERSONALVICTORY!!! #GimmeThat #Interception!! .......unfortunately that means offense has to Nevermind that INTERCEPTION!!  #GoGators,0,0
406564950761828352,508758525,1385767612,My last tweet finally sent. Iv only been trying since about 09:00 #personalvictory #being21isamazing,0,0
406545495721795584,882210841,1385762974,"Saw a boy who used to steal my stuff and call me ugly in elementary school in public, I think I looked pretty! #personalvictory",0,1
406248439500914688,474131684,1385692150,i placed in 436th place overall. 56th place in my age division(20-29yrs old) but only one 20 year old male beat me. #PersonalVictory lol.,0,1
406037346724085760,868006028,1385641821,At least I beat most of the fat middle aged women in this 5k #personalvictory,0,2
405550612072255489,494456285,1385525775,TAKE NOTES KIDS #personalvictory pic.twitter.com/267mjKymeP,1,3
405519162493370368,1328100980,1385518277,Not vomiting in #kickboxing class today counts as a #personalVictory for me today,0,0
405370946145361920,905102233,1385482939,"#personalVictory
Give me my god damn $ you fucks!",0,0
405252448606240768,42924808,1385454687,"@cmatt13 lol mate, when you started playing two touch #headsgone had to go on a personal megging mission - one meg wonder #personalvictory",0,0
404872137292259328,177757967,1385364014,Just set an alarm that isn't going to go off for over eight hours..... #YES #PersonalVictory #HVi,1,5
404777898969554944,54603201,1385341546,I bought the correct number of eggs #smallthings #personalvictory,0,0
404746655464845312,1532678010,1385334097,"For the first time in 3 months, Stration finally pronounced my name correctly.
#PersonalVictory",0,0
404718011283554305,42980689,1385327267,"I thought my arms were getting stronger from pushing med carts. I just did TWO pushups, so now I know they are. #personalvictory",0,0
404674709658169345,844571394,1385316943,I wore jeans today. #personalvictory #progress,1,4
404472033259421696,478173756,1385268622,My hair is so big tonight. #personalvictory,0,1
404400271175864320,107581000,1385251512,I just snuck a flask into a public venue. #rebel #personalvictory #proudmoment,0,0
403929568546787328,628475682,1385139288,When the eye doctor told me there's been no change in my vision I wanted to hi five him so hard #personalvictory,0,0
403723759590604800,29644339,1385090219,There are a few college basketball teams that I really want to see lose at every opportunity. VCU is one. Thanks Noles! #personalvictory,0,0
403659738136993792,65621757,1385074955,Went to Sally's beauty supply today and didn't buy anything #personalvictory,0,2
403613447818313728,274667469,1385063919,Went to the store- left my list on the counter...Got everything on my list- #PersonalVictory,0,0
403585732465262592,44428004,1385057311,Final figured out how plc program a continuously running clamp and drill operation and fully understood it! #personalvictory #winning,0,0
403579344997470208,43807561,1385055788,"Had an hour break at work. Went to home goods, got lunch and got back to the salon in tons of traffic in under 45 mins. #personalvictory",0,1
403562673901559809,346084437,1385051813,"You told me it couldnt happen and then it did.... I WANT TO RUB IT IN YOUR FACE SO BAD, but Im nice so I wont. #personalvictory",0,0
403428192612274176,276420526,1385019751,"#thatsmygoal reached 200 tweets.
#personalvictory #minorachievment",0,0
403364199163633664,219907357,1385004493,Well on my way to becoming a legit circus freak- I mastered the backflip tonight guys. #pumped #personalvictory,0,1
403341323064721409,54115340,1384999039,Just got a game ball during the spurs game and passed it back to the ref. #PersonalVictory!,0,4
403334202197676032,555975256,1384997342,@joeybobo27 shocking stuff... but i went sober #PersonalVictory,0,0
403242514431234048,454925887,1384975481,I'm actually in math today #PersonalVictory,0,2
403210651310370816,600578755,1384967885,@ParkerJMurray #PersonalVictory #FlyShoes #Merica,0,0
402980040368848897,133001476,1384912903,I'm still too excited I placed 2nd at #Mobbies2013. I need a Blue Moon. #PersonalVictory,0,1
402937660932907008,18101198,1384902799,My first commissioned illustration and my first time using my Wacom tablet. #personalvictory… http://instagram.com/p/g6gHz0zJqs/ ,0,0
402691003171491840,522478599,1384843991,Pretty makeup. #imusuallyhorrible #personalvictory #selfie @ The Manor http://instagram.com/p/g4wamYqp_S/ ,0,0
402647764833550337,391521510,1384833682,"160 followers!
#personalvictory
This calls for a celebration! pic.twitter.com/BVgAqgEcbw",0,0
402541507401764864,2175128902,1384808348,Nothing builds confidence like sparring with guys who have far better technique than you...least im not bleeding this time! #PersonalVictory,0,0
402433309709303808,189746053,1384782552,Woke up an hour late and still made it to class before almost everyone else. #personalvictory,0,1
402314851231744000,927982650,1384754309,"On the bright side, I didn't have to put a bra on today #personalvictory",0,0
402233668673867776,365500372,1384734954,9th overall @crosscrusade #8 Barton Park. Not a bad way to end the season. #personalvictory http://obra.org/events/21540/results#race_488895 …,0,1
401956255297970176,14576530,1384668813,I might have lost at trivia but then En Vogue came on and I knew all the lyrics #personalvictory,0,2
401484674314563584,381272780,1384556380,"I ate 3 sandwiches, fries and a Cinnabon but I DIDN'T have soda. #personalvictory",0,0
401476746668568576,338026394,1384554490,DIDNT FALL ASLEEP ONCE IN PHYSICS TODAY #personalvictory,0,1
401342050789900288,285331685,1384522376,I slept in my bed last night for the first time in a month. #personalvictory,0,0
400972944748208128,16654721,1384434374,Hit another #weightloss #milestone. I've lost 103.8 lbs! I'm under 200 lbs. as of this morning. #isthisreallife #personalvictory,0,2
400719818548326400,264543264,1384374024,#PersonalVictory Doing a load of washing that wasn't all baby clothes,0,0
400680870496833536,171725040,1384364738,"Thanks to binge watching #FridayNightLights over the past few weeks, I got a joke on @NewGirlonFOX last night! Hahaha! #personalvictory",0,0
400368370450968576,393014948,1384290232,It's funny how people suddenly need you when they get fucked over #lol #thatsembarassing #personalvictory ,1,5
400249149599133696,1111087488,1384261808,"So, I've been procrastinating moving my twitter app to 1st page on my home screen, not 8th, but today I just did it. #personalvictory",0,0
