created_at,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_color,status_created_at,status_favorited,status_hashtags,status_id,status_lang,status_retweet_count,status_retweeted,status_text,statuses_count,time_zone,utc_offset
Mon Jul 29 16:24:22 +0000 2013,3,21,164,True,1630748551,fr,NA,C0DEED,Fri Jun 12 19:56:45 +0000 2015,False,"[u'CONCOURS', u'RT']",609449278378016768,en,588,False,"RT @CONCOURS_GAME: 🐗 #CONCOURS 🐗

Gagne ta Clef Ark Survival Evolved Game 🍘 !

Pour participer : #RT ✅

TAS : 15/06/15 ✌🏻️ http://t.co/lAVc…",1044,Belgrade,7200
Thu Aug 01 10:06:31 +0000 2013,0,1,16,False,1637600016,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Aug 02 02:37:31 +0000 2013,0,45,50,False,1639398632,id,NA,642D8B,Tue Apr 15 12:51:12 +0000 2014,False,NA,456052116830691328,in,0,False,"@cintyacezz cyn ini fina, aku add pinmu accept yaa iki maba mau jadi reseller",120,NA,NA
Sat Aug 03 00:13:04 +0000 2013,0,0,1,False,1641598476,pt,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Aug 03 16:08:01 +0000 2013,1,0,25,False,1643139428,th,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Aug 03 23:07:31 +0000 2013,0,0,0,False,1643866789,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Aug 04 20:40:21 +0000 2013,0,0,0,False,1646065098,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Aug 05 12:24:35 +0000 2013,0,0,0,False,1647685322,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 09 23:45:16 +0000 2010,1,6,37,False,164864962,en,Worcester Mass,C0DEED,Sat Dec 18 02:24:04 +0000 2010,False,NA,15955425472020482,en,0,False,Enter to win a Drake signed album & download a valuable So Kodak coupon book http://kodak.ly/draswp,10,NA,NA
Tue Aug 06 02:07:02 +0000 2013,0,0,1,False,1649232835,id,NA,C0DEED,Tue Aug 06 02:18:53 +0000 2013,False,NA,364571249004916736,en,0,False,Pusat Bantuan Twitter | I'm having trouble confirming my email address https://t.co/QPhH8zGTlb lewat @support,1,Baghdad,10800
Tue Aug 06 05:45:42 +0000 2013,0,0,0,False,1649545470,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jul 10 12:21:09 +0000 2010,0,0,0,False,165038328,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Aug 07 14:51:35 +0000 2013,2,8,98,False,1653104334,en,NA,C0DEED,Thu Oct 17 15:55:58 +0000 2013,False,NA,390868799705993216,en,0,False,@Benson_EU lets go envyyyy,2,NA,NA
Fri Aug 09 02:03:11 +0000 2013,0,0,0,False,1656660056,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Aug 11 05:39:43 +0000 2013,0,0,2,False,1661698716,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Aug 14 13:11:15 +0000 2013,0,0,11,False,1670501119,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Aug 15 15:12:20 +0000 2013,372,0,17,False,1673402972,ja,サブアカ,C0DEED,NA,NA,NA,NA,NA,0,False,NA,113,NA,NA
Fri Jul 16 17:49:57 +0000 2010,0,0,0,False,167474747,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 18 04:03:37 +0000 2010,1,0,0,False,168010607,en,NA,C0DEED,Sun Jul 18 12:26:26 +0000 2010,False,NA,18836581941,en,0,False,"Tree plantation drive in Airoli, Navi Mumbai, entire week. Near Patni ground",2,Hawaii,-36000
Sun Aug 18 14:50:39 +0000 2013,0,2,1,False,1680868146,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 18 18:10:42 +0000 2010,5,24,135,True,168206716,es,"Croatia,Vukovar",000204,Tue Jan 22 01:13:47 +0000 2013,False,NA,293526841174667264,und,0,False,http://t.co/VfXuD4dC,26,Zagreb,7200
Tue Aug 20 14:59:22 +0000 2013,702,72,102,False,1686021163,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,2419,NA,NA
Thu Aug 22 02:28:02 +0000 2013,0,0,0,False,1689765684,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Aug 22 21:37:33 +0000 2013,0,0,0,False,1692154718,en,Warri,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Aug 24 01:34:05 +0000 2013,7,62,236,False,1695237620,en,Lawton Ok 580,C0DEED,Sun Jul 12 03:42:49 +0000 2015,False,NA,620075815179423744,en,1108,False,RT @HornyFacts: always grab her ass..,196,NA,NA
Thu Jul 22 22:23:44 +0000 2010,0,0,0,False,169674343,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jul 22 22:41:59 +0000 2010,0,0,0,False,169680095,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 23 00:01:57 +0000 2010,0,1,1,False,169705796,es,NA,C0DEED,Thu Aug 19 04:17:28 +0000 2010,False,NA,21548915224,es,0,False,Mira este video. -- Alex Campos - El Sonido del Silencio http://t.co/3cF9kbQ vía @youtube,2,NA,NA
Sun Jul 25 22:34:01 +0000 2010,20,41,313,False,170840886,es,argentina,C0DEED,Thu Nov 07 15:07:05 +0000 2013,False,[u'TanBionica'],398466641740431360,es,0,False,@Lalitullio muy bien así me gusta #TanBionica besosssss,47,Buenos Aires,-10800
Thu Aug 29 11:27:12 +0000 2013,0,3,15,False,1709782724,en,NA,C0DEED,Tue Sep 03 02:25:45 +0000 2013,False,NA,374719835684339713,und,0,False,@Anshu11Raghav,1,NA,NA
Thu Aug 29 14:27:05 +0000 2013,0,0,20,False,1710197869,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Aug 29 15:15:22 +0000 2013,0,22,29,False,1710284198,en,NA,C0DEED,Thu Sep 05 14:35:29 +0000 2013,False,[u'MicromaxSchoolDays'],375628256415739905,en,43,False,RT @Micromax_Mobile: We will be announcing the winner tomorrow. Stay tuned &amp; keep tweeting! #MicromaxSchoolDays,642,NA,NA
Fri Aug 30 12:08:52 +0000 2013,2,6,13,False,1712591768,ja,tools,C0DEED,NA,NA,NA,NA,NA,0,False,NA,384,Irkutsk,28800
Fri Aug 30 19:37:54 +0000 2013,0,3,17,False,1713527724,nl,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Nov 03 22:22:36 +0000 2008,1,458,418,False,17142350,en,"Ocala, FL",FFFFFF,Thu Jul 23 12:43:52 +0000 2015,False,NA,624198240133517312,en,0,False,What is Google Webmaster Tools aka Search Console? https://t.co/ugUg7uvqZX,383,Eastern Time (US & Canada),-14400
Sat Aug 31 16:09:48 +0000 2013,0,2,13,False,1716121495,sv,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jul 27 20:50:51 +0000 2010,0,6,6,False,171643703,en,"San Antonio, Texas",642D8B,Tue Dec 13 03:32:01 +0000 2011,False,NA,146432155931783169,en,0,False,Hello my friends my name is Christina David Arzate. I hope I will find new friends here in tweet. Well I hope I well hear you soon..,1,NA,NA
Thu Jul 29 06:53:57 +0000 2010,0,0,0,False,172246738,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jul 29 13:44:35 +0000 2010,0,0,0,False,172343464,en,NA,C0DEED,Tue Oct 26 16:07:45 +0000 2010,False,NA,28804472610,it,0,False,Teste de POST usando o proxy,2,NA,NA
Fri Jul 30 05:15:39 +0000 2010,0,0,1,False,172630844,en,NA,C0DEED,Sun Feb 22 23:19:02 +0000 2015,False,"[u'\ub3c4\ubc15', u'\ub124\uc784\ub4dc\uc0ac\ub2e4\ub9ac', u'\ub124\uc784\ub4dc', u'\uc0ac\ub2e4\ub9ac']",569637516837408769,ko,0,False,5년간무사고 안전한 놀이터 국내외최고배당 네임드사다리1.95 핸디1.90 일일첫충5 가입코드:미나리 http://t.co/4ne79JkAKg #도박 #네임드사다리 #네임드 #사다리,1,NA,NA
Wed Sep 04 00:46:02 +0000 2013,0,0,0,False,1727118523,ko,NA,C0DEED,Thu Sep 05 12:35:50 +0000 2013,False,NA,375598142093139968,ko,0,False,해운대바다여!!!이거는조스당 http://t.co/IkFM3Aym7A,1,NA,NA
Sun Aug 08 18:30:59 +0000 2010,0,261,0,False,176150644,en,Казахстан,C0DEED,Tue Dec 06 14:04:53 +0000 2011,False,[u'providerskz'],144054706950512640,ru,1,False,Городской телефон на смартфоне за 5 минут. Видео. http://t.co/qL3kPf8P #providerskz,13,NA,NA
Tue Aug 10 15:49:43 +0000 2010,0,8,11,False,176841436,en,lost in arkansas,C0DEED,Wed Jun 06 13:46:31 +0000 2012,False,NA,210367063720591360,en,0,False,"If the early bird gets the worm, then what does the early worm get?",12,Central Time (US & Canada),-18000
Mon Aug 16 16:21:27 +0000 2010,0,1,0,False,179142831,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Aug 18 12:11:59 +0000 2010,0,0,1,False,179919942,en,Polska,C0DEED,Wed Aug 18 12:18:34 +0000 2010,False,NA,21485517907,en,0,False,more pots XD,1,NA,NA
Fri Aug 20 16:43:23 +0000 2010,0,0,0,False,180841831,it,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Aug 24 10:22:18 +0000 2010,0,0,0,False,182326400,en,NA,B2DFDA,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Aug 24 22:32:07 +0000 2010,3,3,58,False,182571017,en,NA,C0DEED,Wed Jul 06 05:16:01 +0000 2011,False,NA,88476272719695872,en,45,False,RT @OscarDeLaHoya: RT @milliepr @OscarDeLaHoya Wow.  http://t.co/i7QmfdS funny cruel but funny,1,NA,NA
Wed Aug 25 03:52:37 +0000 2010,18,35,227,True,182676612,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,163,Eastern Time (US & Canada),-14400
Sun Sep 08 19:02:58 +0000 2013,0,0,11,False,1833156966,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Aug 30 18:32:45 +0000 2010,932,65,313,True,184883728,en,NA,642D8B,Sun Jul 26 09:00:43 +0000 2015,False,NA,625229249629265921,en,0,False,@bennetts_bike Ouch!!! that will have definitely put him off returning to MotoGP :( get well soon @Official_CS27,2148,NA,NA
Tue Sep 10 04:45:16 +0000 2013,0,2,57,False,1850402677,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 10 21:40:09 +0000 2013,0,0,0,False,1852531950,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Sep 11 21:32:08 +0000 2013,2,44,71,False,1855473462,es,NA,C0DEED,Sun Nov 09 19:53:22 +0000 2014,False,"[u'9N2014', u'CataloniaWins', u'jojahevotat']",531535036588494851,en,1,False,RT @tuiterpere: Some Catalans have driven 10 hours or more to vote. Proud of my people. #9N2014 #CataloniaWins #jojahevotat,101,NA,NA
Fri Sep 13 10:49:01 +0000 2013,0,0,0,False,1860191676,ko,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Sep 14 21:58:15 +0000 2013,0,1,7,False,1865150540,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Sep 14 22:55:50 +0000 2013,1,1,3,False,1865307080,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Sep 18 02:49:47 +0000 2013,0,0,6,False,1877789600,en,NA,C0DEED,Wed Sep 18 02:53:26 +0000 2013,False,NA,380162619404845056,en,0,False,I love you and your videos so much,2,NA,NA
Wed Sep 18 23:56:56 +0000 2013,0,1,14,False,1881282188,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Sep 19 00:42:15 +0000 2013,8,9,37,False,1881344958,es,NA,C0DEED,Thu Jul 09 23:17:27 +0000 2015,False,NA,619284259556077568,es,36,False,"RT @Cajafresca: Hay que reírse de uno mismo, cuando aceptamos nuestros errores nadie puede usarlos en contra nuestra ❤️ http://t.co/RdP8umH…",13,NA,NA
Sat Jan 10 07:08:41 +0000 2009,275,204,206,True,18829289,en,NYC,613D61,Mon Jul 20 21:59:07 +0000 2015,False,"[u'FeelTheBern', u'BernieSanders', u'Bernie2016', u'women4Bernie', u'vets4bernie', u'goBernie', u'bernie', u'RunBernieRun']",623250812484087808,en,0,False,Tweet for Bernie! #FeelTheBern #BernieSanders #Bernie2016 #women4Bernie #vets4bernie #goBernie #bernie #RunBernieRun,3901,Central Time (US & Canada),-18000
Thu Sep 19 15:59:18 +0000 2013,0,3,6,False,1883608621,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Sep 20 13:33:51 +0000 2013,12,6,57,False,1886597419,en,arcuko city,C0DEED,Fri Sep 20 14:39:55 +0000 2013,False,NA,381065189304463360,in,0,False,@3gerardpique mancaap,2,NA,NA
Sat Sep 21 01:04:06 +0000 2013,0,0,1,False,1888334376,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Sep 10 13:58:33 +0000 2010,0,1,2,False,189141649,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Sep 22 02:37:25 +0000 2013,26,4,23,False,1892218004,en,"philly, pa",C0DEED,Tue Sep 24 00:02:57 +0000 2013,False,NA,382294045730820096,und,0,False,@L1LDebbie,25,NA,NA
Sat Sep 11 14:00:03 +0000 2010,0,2,1,False,189519883,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 14 14:33:47 +0000 2010,0,67,335,True,190659452,es,NA,C0DEED,Thu Jun 25 23:13:30 +0000 2015,False,[u'Apensar'],614209833982672896,es,0,False,¡Me encanta jugar #Apensar! Disponible en App Store http://t.co/XAKYLb1RP5 y en Google Play http://t.co/rBamGxEXsp http://t.co/4cSZKaWdDa,109,NA,NA
Tue Sep 14 14:40:08 +0000 2010,0,0,1,False,190661548,en,india ,DBE9ED,Thu Sep 30 11:50:15 +0000 2010,False,NA,25971639706,en,0,False,friend,1,Hawaii,-36000
Thu Sep 26 12:08:13 +0000 2013,0,2,38,False,1907717953,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Sep 16 02:45:38 +0000 2010,0,0,0,False,191296705,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Sep 29 19:16:14 +0000 2013,0,0,0,False,1917947185,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jan 19 21:06:00 +0000 2009,0,5,26,False,19202081,en,NA,1A1B1F,Wed Aug 25 06:57:20 +0000 2010,False,NA,22068567219,en,0,False,Have a frozen shoulder? I do. PT begins tomorrow morning.,3,Central Time (US & Canada),-18000
Sat Sep 18 06:25:57 +0000 2010,0,2,1,False,192113656,es,NA,C0DEED,Sat Sep 18 06:31:01 +0000 2010,False,NA,24828197620,es,0,False,hola kisiera conocerte,3,NA,NA
Mon Sep 30 21:35:03 +0000 2013,0,2,5,False,1921401151,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Sep 19 16:31:49 +0000 2010,0,1,0,False,192598694,en,NA,C0DEED,Sat Oct 30 21:47:07 +0000 2010,False,NA,29219958294,en,0,False,hey there,5,Quito,-18000
Wed Oct 02 13:13:09 +0000 2013,0,24,60,True,1926864037,fr,audenge,C0DEED,Mon Jun 22 14:00:32 +0000 2015,False,"[u'Emploi', u'Cpossible', u'Bordeaux']",612983511033712641,fr,3,False,RT @ND_Bdx: #Emploi: Plan d'Urgence @Nouvelle_Donne #Cpossible ! Venez débattre mer. 24 juin 19h #Bordeaux http://t.co/UI0xk5Illz http://t.…,35,NA,NA
Wed Oct 02 22:19:43 +0000 2013,0,4,50,False,1928419729,en,NA,C0DEED,Thu Dec 11 00:14:59 +0000 2014,False,"[u'AustinBook', u'JustHowItHappened']",542834898760118272,en,0,False,It's here!! You can now purchase @AustinMahone's Book #AustinBook #JustHowItHappened  - http://t.co/m5W4OSYbMZ http://t.co/MIyXY2a3vQ,255,NA,NA
Thu Oct 03 06:02:36 +0000 2013,0,1,4,False,1929591835,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Sep 23 20:23:01 +0000 2010,0,2,11,False,194275688,en,NA,C0DEED,Thu Apr 07 18:49:58 +0000 2011,False,NA,56066202254061568,en,0,False,posselove,11,NA,NA
Mon Oct 07 20:49:32 +0000 2013,81,36,130,False,1945134464,es,moralzarzal,C0DEED,Fri Jul 11 11:51:34 +0000 2014,False,NA,487564852584775680,es,5,False,"RT @RihRiForLife: ""@UnJodidoPijo: Morder para demostrar cariño. http://t.co/T8zZUWNJc0"" @aruaL_C",98,NA,NA
Sat Sep 25 17:18:11 +0000 2010,0,3,0,False,195047469,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Oct 11 07:36:39 +0000 2013,0,6,9,False,1953559754,id,Jatinangor,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Oct 12 10:08:38 +0000 2013,0,0,0,False,1956308168,ja,自室,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Sep 27 08:52:20 +0000 2010,0,3,0,False,195670775,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Oct 13 10:23:58 +0000 2013,0,59,35,False,1958473267,it,Siracusa,C0DEED,Thu Feb 13 08:21:31 +0000 2014,False,NA,433878589142876160,und,0,False,http://t.co/eVpBzLgsLU,8,Rome,7200
Thu Oct 17 01:42:16 +0000 2013,0,0,12,False,1965893713,en,Pakistan,C0DEED,Thu Sep 18 15:40:18 +0000 2014,False,NA,512627179075547136,en,58,False,RT @BuzzFeedIndia: 21 Irrational Fears About Love Bollywood Has Instilled In You http://t.co/XVDKDZBehP http://t.co/qRkZOTFLf4,1,NA,NA
Thu Sep 30 01:21:11 +0000 2010,0,3,54,False,196843177,en,NA,C0DEED,Sun Jul 01 22:31:25 +0000 2012,False,NA,219558855443628032,en,0,False,@JamesKurtt You need to block me on this account also :),40,NA,NA
Fri Oct 18 21:41:43 +0000 2013,4,3,3,False,1969655803,en,NA,C0DEED,Fri Nov 08 03:11:32 +0000 2013,False,NA,398648956105682944,es,0,False,@IslaReality @pacodelaof Cuanta hipocresia junta...por Dios esos abrazon son demasiado para mi y mi estomago,61,NA,NA
Fri Oct 01 12:18:45 +0000 2010,0,9,0,False,197404785,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Oct 20 14:39:05 +0000 2013,0,3,1,False,1975327382,es,NA,C0DEED,Thu Nov 13 23:26:40 +0000 2014,False,NA,533038266678005760,es,0,False,@lola21325 yo tambien lo aprete casi se apaga,3,NA,NA
Mon Feb 02 02:58:31 +0000 2009,5,15,39,False,19890335,en,NA,C0DEED,Sat Oct 27 11:55:58 +0000 2012,False,NA,262160710061133824,en,0,False,Week 8 Themed Menu and Recipes http://t.co/OXmrnTlH,13,NA,NA
Thu Oct 07 14:23:59 +0000 2010,0,32,29,False,199691283,es,NA,ACDED6,Fri Mar 29 01:08:36 +0000 2013,False,NA,317443137431805952,es,0,False,Hola!!! Jajajajaja ya Como era esta cosa??? Jajajaja,69,Quito,-18000
Sat Oct 09 20:38:22 +0000 2010,1,0,4,False,200635888,es,NA,C0DEED,Sun Oct 10 17:10:25 +0000 2010,False,NA,26954301308,es,0,False,@xinimorena. siempre hay que sonreir porque siempre estaremos,3,NA,NA
Mon Oct 11 17:04:06 +0000 2010,1,13,92,True,201345987,es,BEVELY HILL CITY,131516,Mon Jul 27 19:40:20 +0000 2015,False,NA,625752601561309184,sk,0,False,Menino Fuly na reboladinha http://t.co/R2cOpM58l0,3216,Brasilia,-10800
Sat Oct 16 00:29:24 +0000 2010,216,55,337,True,203311707,en,NA,C0DEED,Wed Mar 25 01:31:29 +0000 2015,False,[u'DondeFirmo'],580542484868124672,es,50,False,"RT @LEANDROADI4Z: Maburro estafa y engaña a Venezuela, no asume su fracaso,solo quiere mas poder
#DondeFirmo para solicitar q renuncie http…",22,NA,NA
Sat Oct 16 11:22:22 +0000 2010,4,11,1714,False,203484371,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Oct 18 15:20:37 +0000 2010,0,0,0,False,204376199,en,바^카라,C0DEED,Fri Dec 26 19:07:09 +0000 2014,False,"[u'\uba54\uac00888\uce74\uc9c0\ub178', u'\uba54\uac00888\uce74\uc9c0\ub178']",548555635621523456,ko,0,False,#메가888카지노 #메가888카지노 =( http://t.co/2jqER2fxWM )= ✠ http://t.co/WvD4xi47O9 고품격카지노  이마에 ☞ＥＸ８８７．ＣＯＭ☜,34,NA,NA
Tue Feb 10 00:16:21 +0000 2009,0,11,13,False,20480261,en,NA,ACDED6,NA,NA,NA,NA,NA,0,False,NA,35,Pacific Time (US & Canada),-25200
Thu Oct 21 19:57:11 +0000 2010,25,27,80,False,205873017,es,Bogotá,642D8B,Wed Apr 08 15:32:34 +0000 2015,False,NA,585827583297724416,und,0,False,http://t.co/f24Ke8GBA9,22,Greenland,-7200
Sun Oct 24 12:28:59 +0000 2010,0,0,0,False,207060722,it,NA,C0DEED,Mon Nov 01 11:16:12 +0000 2010,False,NA,29362112244,und,0,False,http://t.co/aOBKq3S,2,NA,NA
Mon Nov 08 10:52:42 +0000 2010,0,0,1,False,213234025,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Nov 10 17:09:10 +0000 2010,0,0,4,False,214134087,es,NA,EBEBEB,Tue Feb 15 19:33:04 +0000 2011,False,NA,37595264600506368,et,0,False,Yuhhuu! (@davidbisbal live on http://twitcam.com/3w12h),4,NA,NA
Thu Oct 24 08:07:44 +0000 2013,8,143,263,False,2152505011,id,jakarta,4C9BB8,Wed Jul 08 03:55:01 +0000 2015,False,NA,618629333121282050,in,82,False,"RT @Viccent42: Tau knp gue msh bertahan? Karna gue msh sayang. Tahu knp gue msh sayang? Karna hati belom capek untuk berjuang. Jadi, tolong…",117,NA,NA
Sun Oct 27 21:10:18 +0000 2013,0,0,0,False,2156327686,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Oct 27 18:53:12 +0000 2013,0,0,10,False,2159426761,de,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Oct 31 13:04:57 +0000 2013,0,0,0,False,2161819474,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Nov 04 06:27:32 +0000 2013,0,0,5,False,2167543642,fr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Nov 05 03:17:57 +0000 2013,0,0,0,False,2175245342,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Nov 11 12:00:32 +0000 2013,0,0,1,False,2176860629,ar,NA,C0DEED,Sat Nov 16 18:51:09 +0000 2013,False,NA,401784522020519936,ar,1,False,بس ابتسامه اغرق عافيه~,41,NA,NA
Tue Nov 12 19:24:12 +0000 2013,0,0,3,False,2178598618,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Nov 07 08:59:20 +0000 2013,0,0,11,False,2179689134,en,NA,C0DEED,Sat Nov 16 23:31:13 +0000 2013,False,NA,401855002580242432,en,0,False,"Hi @rachelq82 💙 - I'm a British Shorthair residing in SF. My Twitter's not fully tweeting yet, but u can find me at https://t.co/2KUVrNjnGt",1,NA,NA
Thu Nov 07 15:39:08 +0000 2013,0,0,1,False,2180333215,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Nov 21 19:47:46 +0000 2010,0,1,2,False,218230313,en,Elói Mendes,C0DEED,Tue Nov 23 16:08:16 +0000 2010,False,NA,7103146396487680,pt,0,False,"Agre e de bem com a vida, adoro ficar por dentro das novidades, então me contem de tdo pessoal... bjokasssssssssssss",2,Greenland,-7200
Sat Nov 09 23:32:24 +0000 2013,194,15,69,True,2185223450,en,Illinois ,9AE4E8,Sun Jul 12 04:33:40 +0000 2015,False,[u'PieceByPieceTour'],620088610809888768,en,592,False,"RT @PTXofficial: Opening night of the #PieceByPieceTour in Hershey, PA was a success! 😍 http://t.co/vlbHTVXfNP",20,Central Time (US & Canada),-18000
Sun Nov 10 06:51:28 +0000 2013,0,1,23,False,2185785679,id,NA,C0DEED,Tue Nov 12 23:26:10 +0000 2013,False,NA,400404182215049216,en,0,False,Look the rainbow....ignore the rain,1,NA,NA
Mon Nov 11 12:04:09 +0000 2013,0,0,14,False,2188258124,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Nov 12 01:49:48 +0000 2013,4,6,32,False,2189391529,zh-tw,NA,C0DEED,Thu Jul 23 01:10:21 +0000 2015,False,NA,624023714414198784,zh,0,False,我在痞客邦 PIXNET 新增了篇文章：【台中東區】漢堡巴士BurgerBus 今天你集點了嗎 http://t.co/ZnXL6UrUi4,30,NA,NA
Tue Nov 12 17:52:53 +0000 2013,0,18,33,False,2190777812,en,NA,C0DEED,Thu May 28 18:16:28 +0000 2015,False,NA,603988220766900224,und,0,False,http://t.co/bjUKjNi9hx,6,NA,NA
Tue Nov 12 22:44:32 +0000 2013,0,6,55,False,2191181329,es,Chile,18848C,Sat May 03 20:46:21 +0000 2014,False,NA,462694673073856513,es,0,False,Aburridaa jiji Pero ame la Fotoo ;)) http://t.co/ZtiJVvnVSM,1,NA,NA
Wed Nov 13 14:03:13 +0000 2013,2,2,11,False,2192362496,en,NA,C0DEED,Fri Dec 06 03:26:41 +0000 2013,False,[u'unplugged'],408799629996617728,en,103,False,RT @FarhanLiveBand: Catch @FarOutAkhtar on @MTVIndia #unplugged this saturday 8pm. Only on mtv http://t.co/c0PQrIz2BA,1,NA,NA
Wed Nov 13 15:36:33 +0000 2013,0,2,11,False,2192498239,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Nov 14 06:11:50 +0000 2013,1,0,5,True,2193622382,id,Ngawi etan,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Nov 17 09:37:17 +0000 2013,0,1,6,False,2199240212,en,NA,C0DEED,Sun Nov 17 09:44:17 +0000 2013,False,NA,402009286777114624,en,3,False,RT @iMasticate: What I found on the safety goggle cabinet in my bio class http://t.co/vz0xMjG5do,1,NA,NA
Sun Nov 17 12:11:19 +0000 2013,0,0,0,False,2199419030,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Nov 24 12:40:34 +0000 2013,0,0,0,False,2212421184,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,Bangkok,25200
Mon Dec 09 17:27:18 +0000 2013,0,0,0,False,2216080564,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
